finding	platform	record_id	path	detail
unregistered-document	simpleos	simpleos_stage3_native_ast_mode_cache_segfault_2026-08-20	doc/08_tracking/bug/simpleos_stage3_native_ast_mode_cache_segfault_2026-08-20.md	Status: OPEN — release blocking; severity/priority: not explicit; matches:
unregistered-document	simpleos	simpleos_syscall_mount_table_bypass_2026-08-24	doc/08_tracking/bug/simpleos_syscall_mount_table_bypass_2026-08-24.md	Status: blocked; unsafe integration draft reverted after static review.; severity/priority: not explicit; matches:
unregistered-document	simpleos	simpleos_target_native_image_continuity_2026-08-20	doc/08_tracking/bug/simpleos_target_native_image_continuity_2026-08-20.md	Status: BLOCKED — source continuity implemented; target artifacts absent; severity/priority: not explicit; matches:
unregistered-document	simpleos	simpleos_target_struct_receiver_valid_missing_2026-08-11	doc/08_tracking/bug/simpleos_target_struct_receiver_valid_missing_2026-08-11.md	Status: Open — target-runtime defect; PID1 no longer depends on it; severity/priority: not explicit; matches:
unregistered-document	simpleos	simpleos_text_tool_target_artifact_admission_gap_2026-08-20	doc/08_tracking/bug/simpleos_text_tool_target_artifact_admission_gap_2026-08-20.md	Status: BLOCKED; severity/priority: not explicit; matches:
unregistered-document	simpleos	simpleos_wm_4k_footprint_exceeds_heap_window_2026-07-14	doc/08_tracking/bug/simpleos_wm_4k_footprint_exceeds_heap_window_2026-07-14.md	Status: Open (regression; NOT fixable by heap sizing — needs OS-layout work); severity/priority: high (blocks the 4K WM harness PASS that landed 2026-07-12 603fabe601); matches:
exact-status-conflict	simpleos	simpleos_wm_content_provenance_material_fallback_none_2026-07-25	doc/08_tracking/bug/simpleos_wm_content_provenance_material_fallback_none_2026-07-25.md	document=OPEN — pending re-run; the suspected cause was fixed upstream (5a01603505b, fd935c8d9ad) after the analysed run; DB=closed; no status change authorized by this audit
exact-status-conflict	simpleos	simpleos_wm_host_qmp_mouse_input_no_framebuffer_delta_2026-06-11	doc/08_tracking/bug/simpleos_wm_host_qmp_mouse_input_no_framebuffer_delta_2026-06-11.md	document=Open; DB=fixed; no status change authorized by this audit
unregistered-document	simpleos	simpleos_wm_render_lanes_blocked_on_pure_simple_bin_2026-08-19	doc/08_tracking/bug/simpleos_wm_render_lanes_blocked_on_pure_simple_bin_2026-08-19.md	Status: BLOCKED (dependency), not a lane defect; severity/priority: not explicit; matches:
exact-status-conflict	common	skia_bitmap_zeros_plus_u8_param_breaks_u8_resolution_2026-07-20	doc/08_tracking/bug/skia_bitmap_zeros_plus_u8_param_breaks_u8_resolution_2026-07-20.md	document=OPEN; DB=closed; no status change authorized by this audit
unregistered-document	common	skia_raw_rgba_magic_constant_wrong_value_2026-09-06	doc/08_tracking/bug/skia_raw_rgba_magic_constant_wrong_value_2026-09-06.md	Status: open; severity/priority: P4 (test-only codec, no production callers affected beyond snapshot tests); matches:
unregistered-document	common	slice_index_range_form_unimplemented_and_misnamed_2026-08-25	doc/08_tracking/bug/slice_index_range_form_unimplemented_and_misnamed_2026-08-25.md	Status: OPEN. Two genuine unimplemented features + one real diagnostic; severity/priority: MEDIUM — it is the blocker behind #143 for; matches:
unregistered-document	common	smf_enum_def_serializes_variant_names_only_2026-08-21	doc/08_tracking/bug/smf_enum_def_serializes_variant_names_only_2026-08-21.md	Status: OPEN — recorded, deliberately NOT implemented in this lane; severity/priority: medium (silent metadata loss across a module boundary); matches:
unregistered-document	common	smf_gotrel32_applied_as_symbol_value_2026-09-18	doc/08_tracking/bug/smf_gotrel32_applied_as_symbol_value_2026-09-18.md	Status: open. This is a latent defect: no reproducer has been run yet.; severity/priority: not explicit; matches:
unregistered-document	common	smf_manifest_written_but_never_verified_2026-08-17	doc/08_tracking/bug/smf_manifest_written_but_never_verified_2026-08-17.md	Status: PARTIALLY FIXED (sourcehash verification landed; options/config check still open); severity/priority: not explicit; matches:
exact-status-conflict	common	smf_reader_bridge_silent_nil	doc/08_tracking/bug/smf_reader_bridge_silent_nil.md	document=OPEN — gate defect fixed and landed; the implement-vs-rescope; DB=fixed; no status change authorized by this audit
unregistered-document	common	smf_reader_memory_binding_decode_changes_exported_set_2026-09-19	doc/08_tracking/bug/smf_reader_memory_binding_decode_changes_exported_set_2026-09-19.md	Status: OPEN — behaviour change is real and intentional (it is the; severity/priority: Low today, Medium if unaddressed before any writer other than; matches:
unregistered-document	common	smf_reader_writer_externs_unimplemented_2026-07-31	doc/08_tracking/bug/smf_reader_writer_externs_unimplemented_2026-07-31.md	Status: Open. Blocks the LINK lane's "byte-identical SMF output" oracle.; severity/priority: not explicit; matches:
unregistered-document	common	smf_standalone_interp_fallback_functions_unavailable_2026-06-14	doc/08_tracking/bug/smf_standalone_interp_fallback_functions_unavailable_2026-06-14.md	Status: OPEN (re-triaged 2026-09-13 — see the note at the end of this file) — honestly omitted; webbenchdriver graceful-skips the smf plane with a; severity/priority: P2 (feature-scale gap; blocks SMF benchmark/run of any workload whose hot path; matches:
unregistered-document	simpleos	sosix_bootstrap_blocked_by_btrfs_metadata_reserve_2026-08-11	doc/08_tracking/bug/sosix_bootstrap_blocked_by_btrfs_metadata_reserve_2026-08-11.md	Status: open; no compiler verdict; severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_full_bootstrap_concurrent_rust_input_drift_2026-08-11	doc/08_tracking/bug/sosix_full_bootstrap_concurrent_rust_input_drift_2026-08-11.md	Status: open; fail-closed provenance guard worked; severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_owned_ipc_v1_continuation_and_cross_arch_reachability_2026-08-11	doc/08_tracking/bug/sosix_owned_ipc_v1_continuation_and_cross_arch_reachability_2026-08-11.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_process_sharing_spec_pre_existing_red_2026-08-27	doc/08_tracking/bug/sosix_process_sharing_spec_pre_existing_red_2026-08-27.md	Status: OPEN (pre-existing at HEAD, proven below); severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_qemu_external_host_admission_and_collector_gaps_2026-08-11	doc/08_tracking/bug/sosix_qemu_external_host_admission_and_collector_gaps_2026-08-11.md	Status: PARTIALLY RESOLVED; severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_qemu_matrix_media_and_selfhost_blockers_2026-08-11	doc/08_tracking/bug/sosix_qemu_matrix_media_and_selfhost_blockers_2026-08-11.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_stage2_blocked_by_runtime_wide_int_merge_2026-08-11	doc/08_tracking/bug/sosix_stage2_blocked_by_runtime_wide_int_merge_2026-08-11.md	Status: open, concurrent-owner integration required; severity/priority: not explicit; matches:
unregistered-document	simpleos	sosix_vfs_ipc_receive_abi_mismatch_2026-08-11	doc/08_tracking/bug/sosix_vfs_ipc_receive_abi_mismatch_2026-08-11.md	Status: open blocker for true asynchronous VFS completion; severity/priority: not explicit; matches:
exact-status-conflict	common	spawn_call_expr_silently_becomes_nillit_2026-07-29	doc/08_tracking/bug/spawn_call_expr_silently_becomes_nillit_2026-07-29.md	document=open — root-caused, not fixed (out of scope for the lane that found it); DB=fixed; no status change authorized by this audit
unregistered-document	common	spec_describe_in_main_leaks_exit_code_2026-08-30	doc/08_tracking/bug/spec_describe_in_main_leaks_exit_code_2026-08-30.md	Status: OPEN (workaround applied in 6 caret ink specs); severity/priority: not explicit; matches:
unregistered-document	common	spec_gen_flattens_output_and_silently_drops_specs_2026-08-18	doc/08_tracking/bug/spec_gen_flattens_output_and_silently_drops_specs_2026-08-18.md	Status: OPEN; severity/priority: medium — produces wrong-path docs and under-reports coverage as success; matches:
unregistered-document	common	spec_helper_block_if_imported_call_not_callable_2026-08-19	doc/08_tracking/bug/spec_helper_block_if_imported_call_not_callable_2026-08-19.md	Status: OPEN (workaround applied in the spec: inline the helper); severity/priority: not explicit; matches:
unregistered-document	common	spec_it_block_last_expect_wins_masks_earlier_failure_2026-07-03	doc/08_tracking/bug/spec_it_block_last_expect_wins_masks_earlier_failure_2026-07-03.md	Status: Open — mitigated in new specs by using a single combined; severity/priority: P0 — trust: the per-it ✓/✗ marker (the thing agents are told to; matches:
exact-status-conflict	common	spec_matcher_nested_call_dispatch_2026-07-27	doc/08_tracking/bug/spec_matcher_nested_call_dispatch_2026-07-27.md	document=OPEN; DB=closed; no status change authorized by this audit
unregistered-document	common	spec_pending_call_still_counts_it_block_as_pass_2026-07-25	doc/08_tracking/bug/spec_pending_call_still_counts_it_block_as_pass_2026-07-25.md	Status: OPEN.; severity/priority: high — this is a false-green mechanism. Every spec that; matches:
unregistered-document	common	spec_run_fixed_cost_dominates_single_spec_runtime_2026-08-11	doc/08_tracking/bug/spec_run_fixed_cost_dominates_single_spec_runtime_2026-08-11.md	Status: Open (measured, not fixed — this is a measurement record, no production code changed); severity/priority: not explicit; matches:
unregistered-document	common	spec_step_bare_import_duplicates_file_rename_stack_overflow_2026-08-27	doc/08_tracking/bug/spec_step_bare_import_duplicates_file_rename_stack_overflow_2026-08-27.md	Status: OPEN — worked around in one spec, root cause untouched; severity/priority: not explicit; matches:
unregistered-document	common	spec_step_text_truncated_at_escaped_quote_2026-09-03	doc/08_tracking/bug/spec_step_text_truncated_at_escaped_quote_2026-09-03.md	Status: PARTIALLY FIXED (4 devhub files repaired in 6e9e35904b3; 6+ other files still broken); severity/priority: not explicit; matches:
unregistered-document	common	spec_test_loader_impl_method_dispatch_2026-08-27	doc/08_tracking/bug/spec_test_loader_impl_method_dispatch_2026-08-27.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	spec_to_be_true_to_be_false_seed_intrinsic_gap_2026-07-02	doc/08_tracking/bug/spec_to_be_true_to_be_false_seed_intrinsic_gap_2026-07-02.md	Status: PARTIALLY FIXED (Rust seed source patched; rebuild/deploy verification pending); severity/priority: Medium (two documented BDD matchers are unusable under bin/simple test/run); matches:
unregistered-document	common	spec_toplevel_return_unit_diagnostic_lacks_file_line_2026-09-03	doc/08_tracking/bug/spec_toplevel_return_unit_diagnostic_lacks_file_line_2026-09-03.md	Status: OPEN (diagnostic quality only — the four affected specs are fixed in 4ffc3db47a9); severity/priority: not explicit; matches:
exact-status-conflict	common	spec_value_type_helper_mutates_copy_family_2026-08-10	doc/08_tracking/bug/spec_value_type_helper_mutates_copy_family_2026-08-10.md	document=PARTIALLY FIXED (2 specs fixed; 3 left RED, see below); DB=fixed; no status change authorized by this audit
unregistered-document	common	spec_verdict_forgeable_from_example_name_2026-08-17	doc/08_tracking/bug/spec_verdict_forgeable_from_example_name_2026-08-17.md	Status: OPEN — root cause understood and localised to a defect CLASS; two; severity/priority: HIGH — this is a test-verdict integrity defect. The repo has been; matches:
unregistered-document	other-platform	spipe_docgen_deployed_macos_cli_stale_2026-09-09	doc/08_tracking/bug/spipe_docgen_deployed_macos_cli_stale_2026-09-09.md	Status: blocked on a current admitted pure-Simple CLI; generated manual remains stale.; severity/priority: not explicit; matches:
exact-status-conflict	common	spipe_docgen_stale_syntax_detection_2026-07-19	doc/08_tracking/bug/spipe_docgen_stale_syntax_detection_2026-07-19.md	document=open; DB=closed; no status change authorized by this audit
unregistered-document	common	spipe_lacks_context_mode_chunking_and_surfaces_2026-08-31	doc/08_tracking/bug/spipe_lacks_context_mode_chunking_and_surfaces_2026-08-31.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	spipe_streaming_sha_interpreter_value_array_copy_timeout_2026-08-25	doc/08_tracking/bug/spipe_streaming_sha_interpreter_value_array_copy_timeout_2026-08-25.md	Status: Open — FAIL; W4-SRCH-31 is not admitted; severity/priority: not explicit; matches:
exact-status-conflict	common	spipe_to_be_true_matcher_errors_in_interpreter_itblock_2026-06-04	doc/08_tracking/bug/spipe_to_be_true_matcher_errors_in_interpreter_itblock_2026-06-04.md	document=Open (worked around); DB=closed; no status change authorized by this audit
unregistered-document	common	spirv_builder_emit_function_ignores_preallocated_entry_point_id_2026-08-11	doc/08_tracking/bug/spirv_builder_emit_function_ignores_preallocated_entry_point_id_2026-08-11.md	Status: Open (workaround applied in the affected caller); severity/priority: not explicit; matches:
unregistered-document	common	spkc_p3_authority_publication_atomic_journal_nonadmission_2026-08-26	doc/08_tracking/bug/spkc_p3_authority_publication_atomic_journal_nonadmission_2026-08-26.md	Status: OPEN (P1); severity/priority: not explicit; matches:
unregistered-document	common	spl_doctest_composite_fails_wildcard_reexport_modes_2026-08-25	doc/08_tracking/bug/spl_doctest_composite_fails_wildcard_reexport_modes_2026-08-25.md	Status: OPEN; severity/priority: blocks 13 doctest blocks across 4 files from ever going green,; matches:
unregistered-document	common	spl_doctest_harness_aborts_unsafe_not_found_2026-08-25	doc/08_tracking/bug/spl_doctest_harness_aborts_unsafe_not_found_2026-08-25.md	Status: OPEN. Severity: HIGH — every --spl-doctest run at origin/main tip; severity/priority: not explicit; matches:
